ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_2870191,111.3866,0.1290727,6.010902,40,98.44112,0.1516291,5.55439,44,109.5922,0.1441103,5.802294,42,118.5565,0.04260652,8.05347,36,72.63823,0.556391,3.763699,30,93.03721,0.2092732,4.280167,44,77.67767,0.2092732,4.080732,33,96.60383,0.1566416,7.992007,30,123.348,0.0651629,8.303359,36,103.6249,0.2531328,7.20136,38,94.28983,0.1190476,7.378131,40,92.94765,0.2907268,5.384232,23,79.73386,0.2944862,3.597144,50,101.3422,0.0877193,7.385214,33,103.9696,0.08897243,5.303941,39,98.48105,0.1365915,7.993314,32
ILMN_2711523,67.57457,0.8421053,3.877069,29,69.50207,0.6904762,5.228456,25,80.59058,0.4786967,5.078846,30,58.80886,0.9110276,3.303415,32,61.85932,0.8834587,5.018705,25,69.13532,0.7055138,4.494703,37,57.08454,0.877193,3.322217,37,63.81186,0.8383459,3.505945,51,56.24113,0.9962406,4.38793,28,77.37579,0.7192982,5.884637,35,68.95122,0.5789474,4.966197,37,73.52405,0.6929824,5.419273,33,56.10778,0.9636592,4.324506,39,74.17194,0.4448622,4.994951,33,67.69538,0.7230576,2.816114,45,50.29238,0.9962406,4.575625,27
ILMN_2806740,474.6605,0,22.00177,33,446.6328,0,17.11417,33,578.3148,0,20.93046,34,427.3184,0,20.67775,29,431.6197,0,17.91697,30,450.2602,0,14.41087,32,258.0634,0,12.35434,34,494.3339,0,17.32059,42,556.4398,0,18.94764,38,598.3807,0,24.48716,35,338.0133,0,14.85083,45,418.88,0,21.31872,35,356.4586,0,16.33804,36,370.8059,0,14.7684,47,355.7455,0,12.87097,38,402.6296,0,20.19095,28
ILMN_2631934,95.73921,0.2506266,5.339946,54,80.29871,0.3759398,4.16194,56,89.2445,0.3157895,4.1984,33,87.10394,0.2067669,4.597735,49,78.63345,0.3972431,4.050632,44,99.82003,0.1516291,5.54717,52,87.61387,0.1140351,5.447816,46,85.06002,0.2807018,4.419193,42,88.62572,0.3107769,4.408741,47,102.6869,0.2631579,6.301127,43,78.08316,0.3157895,5.738541,48,107.3287,0.1491228,5.946041,54,86.72088,0.1929825,4.818826,46,87.11019,0.1829574,4.890145,49,78.24339,0.4085213,3.546665,46,84.96127,0.2556391,4.278299,61
ILMN_2766315,4606.868,0,118.6599,35,4082.262,0,152.527,34,4781.914,0,163.0626,44,3894.114,0,134.0733,44,4361.928,0,157.4776,44,4517.93,0,120.8703,33,2654.44,0,77.54375,48,4087.232,0,130.3404,39,4324.055,0,155.6108,35,5462.165,0,165.5244,34,3471.106,0,127.0116,38,3918.971,0,125.3491,55,3082.011,0,119.1007,30,3350.052,0,114.2757,30,3348.339,0,68.09672,34,3570.933,0,95.85727,34
ILMN_2947559,75.5044,0.6152882,5.742586,36,67.6194,0.7343358,3.923627,48,69.20157,0.8032581,4.148273,33,70.29485,0.5463659,4.063366,57,65.95344,0.7744361,4.029737,41,67.5641,0.7568922,2.988891,59,62.73378,0.650376,4.145605,39,68.5262,0.6942356,3.92221,44,75.61827,0.5989975,5.152937,40,71.16969,0.8822055,4.184338,47,64.34156,0.7719298,4.445796,45,88.58057,0.3421053,6.361907,48,65.55666,0.7055138,3.43532,41,65.04402,0.7568922,4.817026,39,75.86324,0.4799499,4.89222,41,64.28034,0.8132832,5.77348,36
ILMN_2733933,175.479,0.01002506,9.555172,36,173.5683,0.005012531,13.07545,40,202.129,0.001253133,12.79972,34,150.5782,0.007518797,8.875616,39,156.7219,0.00877193,9.663581,33,153.0248,0.0112782,8.413951,44,120.0571,0.01378446,6.528663,35,182.7184,0.001253133,11.16011,43,157.2484,0.0112782,12.17563,47,263.1635,0,16.20729,37,154.9261,0.001253133,5.963778,39,165.4393,0.00877193,10.74923,42,140.8113,0.006265664,10.12828,46,146.6766,0.003759399,7.221883,44,159.609,0.003759399,9.077451,37,152.1446,0.005012531,9.22323,40
ILMN_2857684,73.16322,0.6817043,6.192473,31,67.29193,0.7481203,5.862719,34,67.02944,0.8834587,4.82137,38,62.80575,0.79198,3.7778,30,62.46439,0.8684211,4.696062,32,72.29286,0.5877193,3.68621,37,60.33856,0.7593985,4.273536,27,63.76344,0.839599,4.278061,32,68.9058,0.8195488,4.39853,35,97.11558,0.3157895,9.71786,24,75.12852,0.3872181,6.568227,42,64.13738,0.9197995,4.031194,44,55.03158,0.9786968,3.267863,40,65.8551,0.7330827,4.402263,36,65.07716,0.8082707,4.12321,39,90.52106,0.1854637,8.070082,28
ILMN_2521065,627.7349,0,46.66386,31,477.6605,0,28.82017,23,667.2018,0,35.17166,35,357.1385,0,20.98246,40,423.4551,0,16.80157,30,422.4519,0,22.03098,36,360.3251,0,18.75204,41,477.1951,0,30.22768,36,459.9236,0,20.98438,45,519.3111,0,39.66575,27,322.106,0,13.40117,42,428.8482,0,21.87553,31,338.5535,0,19.81662,42,336.5416,0,24.08404,32,324.4909,0,12.58899,36,426.2983,0,20.35437,42
ILMN_2865552,88.71709,0.3433584,4.476765,36,87.72711,0.2568922,5.026452,39,109.862,0.1428571,5.319963,42,101.5508,0.1027569,7.02249,42,92.44675,0.2105263,4.692756,51,105.6995,0.1290727,6.559392,43,80.82432,0.1779449,4.612348,57,107.5674,0.09649123,5.628736,57,95.09769,0.2230576,5.651669,53,123.2801,0.1077694,8.193022,40,65.48994,0.7280702,5.325745,49,107.2328,0.1503759,7.292444,50,92.92738,0.1265664,7.165095,39,94.02737,0.1328321,7.276508,41,85.24483,0.2807018,4.446274,51,79.04036,0.3696742,3.851551,40
ILMN_2428009,89.35799,0.3320802,5.189693,55,83.94639,0.3157895,4.533688,37,71.47039,0.7431078,3.315088,27,77.71191,0.3696742,5.077349,46,72.87719,0.5501253,3.516551,38,69.21432,0.7042606,3.827478,51,78.29031,0.2017544,4.178851,41,84.25092,0.2932331,5.590106,42,74.95393,0.6165413,4.834541,51,88.02341,0.4411027,5.734942,51,81.14163,0.2669173,6.878942,32,77.00829,0.6002506,2.83268,50,79.71967,0.2944862,3.85336,47,73.42353,0.4598998,4.725458,39,75.33086,0.4912281,3.761707,43,75.86223,0.4448622,4.158338,37
ILMN_3125011,64.95329,0.9110276,3.122119,35,76.83698,0.4486215,5.342973,42,81.27185,0.4724311,6.62698,39,60.05399,0.8796992,4.098679,36,70.68674,0.6190476,4.680791,33,71.87682,0.6015037,3.005265,34,53.68636,0.9649123,3.189385,34,65.02579,0.8032581,3.851608,37,75.18008,0.6140351,5.006962,47,88.49252,0.4310777,5.256935,26,72.69026,0.4636591,5.085881,46,69.7093,0.8082707,4.325552,41,66.11623,0.6892231,4.17639,47,65.0459,0.7568922,4.883488,37,58.54144,0.9586466,2.624769,35,58.12158,0.9611529,4.123961,41
ILMN_2655437,218.5597,0,19.77722,31,249.9469,0,30.25274,20,274.4965,0,24.89931,33,196.6118,0,15.97098,40,197.6422,0.002506266,17.83369,31,218.2069,0,13.43595,49,143.2169,0.002506266,12.01927,28,217.6512,0,18.20891,30,271.4925,0,20.75954,50,217.3824,0.001253133,16.42029,45,157.2269,0.001253133,15.07038,32,251.1999,0,25.39808,30,154.2264,0.002506266,10.43597,31,204.3249,0,15.15397,46,225.3139,0,19.94563,36,197.6594,0,16.77832,25
ILMN_1221256,85.85349,0.3847118,4.756338,47,85.05594,0.2932331,5.580448,36,84.12722,0.3972431,4.425706,38,80.42385,0.3120301,4.288171,44,88.02053,0.254386,5.832098,49,86.01021,0.2982456,4.62244,38,77.00947,0.2142857,3.717774,44,84.36712,0.2919799,5.469732,41,77.47829,0.5451128,4.16817,34,92.26067,0.3696742,5.489185,37,73.88395,0.4210526,3.804353,51,87.84435,0.3533835,4.873557,46,81.67873,0.2619048,3.918995,50,80.56916,0.302005,4.82923,46,93.52466,0.160401,6.786401,29,84.87009,0.2568922,3.535156,55
ILMN_3083163,2639.192,0,105.3975,34,2002.628,0,101.0723,25,1637.727,0,59.31557,31,1509.457,0,60.50887,39,1175.728,0,57.13036,29,1966.384,0,94.33521,30,1528.95,0,63.53885,42,1207.771,0,47.41358,33,2200.402,0,84.32783,20,1512.047,0,59.51925,40,2030.996,0,67.78942,45,1833.198,0,76.14124,31,1950.805,0,95.00876,32,2180.596,0,92.61797,38,1335.169,0,54.47518,35,709.1413,0,32.03378,47
ILMN_1216690,79.82576,0.4974937,6.119143,32,70.38692,0.6641604,5.160293,40,94.21958,0.264411,5.065679,54,66.2018,0.6929824,2.651092,42,73.98991,0.5225564,4.226549,45,78.66156,0.4285714,4.363739,46,75.86754,0.2431078,4.261757,54,78.70161,0.3997494,5.120965,43,75.94316,0.5877193,3.476774,29,78.23309,0.6954888,5.021441,38,69.58961,0.5614035,3.727869,40,88.99049,0.3358396,5.921121,39,75.91139,0.3784461,4.117355,40,72.04954,0.5037594,5.785125,38,77.09777,0.4373434,4.781627,35,77.22019,0.4122807,4.521579,51
ILMN_2736094,2067.178,0,76.69518,32,1710.145,0,60.22634,41,2034.328,0,73.32313,39,1335.455,0,38.45,49,1994.022,0,43.87875,42,1559.805,0,61.97569,24,1172.836,0,47.07174,35,1373.959,0,51.45243,43,1709.434,0,64.63785,43,2490.945,0,89.20368,38,1321.984,0,54.09624,19,1743.803,0,56.81559,41,1265.874,0,42.20306,53,1384.263,0,48.17105,35,1252.28,0,38.91394,41,1591.022,0,53.20741,49
ILMN_2688262,77.91003,0.566416,5.762635,33,73.68072,0.5488722,6.320869,32,96.45288,0.2393484,9.19267,34,78.75939,0.3421053,6.223437,39,70.94627,0.6090226,4.207644,32,76.42298,0.481203,4.617261,26,66.91674,0.4686717,4.526445,34,75.6695,0.4511278,4.802892,33,75.94756,0.5877193,5.794802,41,87.41599,0.4573935,9.430758,31,62.87151,0.8157895,3.712732,41,84.10517,0.4310777,4.739519,35,72.15123,0.4774436,5.761041,32,65.11781,0.7543859,5.838741,35,75.99751,0.4724311,6.52337,32,75.4413,0.4561403,6.388867,32
ILMN_2706205,9092.256,0,200.4224,36,8463.857,0,178.1302,22,8815.393,0,233.2843,36,6704.77,0,142.6093,33,7414.153,0,238.6616,30,8357.509,0,273.6104,32,5527.778,0,121.1109,38,7971.842,0,310.5656,29,8458.32,0,282.0916,33,9762.12,0,274.877,38,7022.362,0,210.3499,32,9629.138,0,231.054,41,6141.169,0,139.1107,40,7055.485,0,247.1582,32,6159.827,0,148.1705,46,6811.266,0,190.8421,41
ILMN_2849567,86.79921,0.3709273,5.479318,40,86.30236,0.2781955,4.57133,54,95.90495,0.2481203,4.949565,55,91.62555,0.1716792,4.986977,48,93.63291,0.1992481,5.740779,46,82.15691,0.3734336,4.282577,50,79.46758,0.1867168,4.959508,36,83.4026,0.3132832,3.772845,37,90.13336,0.283208,4.388322,55,104.9066,0.2293233,7.0384,44,70.75808,0.5263158,5.01136,50,81.95619,0.4799499,5.967427,50,71.72147,0.4862155,3.883336,44,82.33891,0.2694235,5.640315,50,82.45911,0.3195489,5.62776,43,86.6052,0.2280702,4.419758,55
ILMN_2679619,654.9333,0,23.93912,42,603.5229,0,31.9344,36,711.4817,0,26.20157,43,589.9399,0,34.28322,37,486.1516,0,17.53639,54,566.3955,0,28.40843,37,385.8814,0,21.18937,34,643.4602,0,22.88066,49,618.3947,0,24.51969,34,646.4936,0,26.26292,44,527.5541,0,33.39325,35,541.903,0,34.31107,46,408.4153,0,19.6855,39,459.9259,0,58.10879,20,505.3911,0,20.54089,45,422.2166,0,27.85333,40
ILMN_2497581,65.85638,0.8897243,4.001087,35,71.18972,0.641604,4.274395,48,86.45365,0.3596491,4.049143,52,70.52474,0.5388471,3.544908,45,77.20314,0.4323308,4.804873,38,82.52592,0.3609022,4.774827,39,76.3,0.2343358,4.487557,32,78.73756,0.3984962,4.446438,43,91.16386,0.2669173,6.84888,39,82.31898,0.5802005,5.712503,34,65.84258,0.716792,4.478337,54,72.12401,0.7305765,5.321019,37,78.3522,0.3220551,5.790291,33,76.78188,0.39599,6.19185,35,70.62251,0.6340852,3.248996,45,70.44572,0.5952381,4.545042,35
ILMN_3154691,77.11002,0.5789474,3.916704,45,78.76248,0.4072682,5.845199,34,88.37846,0.3233083,5.527505,41,81.20697,0.2944862,5.51327,42,73.41129,0.5388471,4.415555,29,94.52827,0.1954887,4.926416,32,69.03271,0.4172932,3.673251,37,76.219,0.4348371,4.173593,37,100.9375,0.1704261,6.791323,38,87.08145,0.4636591,5.501636,36,68.8158,0.5889724,3.471768,52,85.88388,0.3859649,4.991677,50,73.20591,0.4411027,4.555234,43,76.21973,0.4122807,4.122888,50,68.34406,0.70802,3.58683,31,74.58508,0.4711779,4.445403,55
ILMN_2800112,67.5771,0.8421053,4.147283,46,74.65663,0.5050125,5.504112,40,73.38641,0.6892231,3.711623,39,68.09064,0.6203008,4.055522,37,66.89239,0.7443609,4.111196,35,65.00136,0.8320802,3.499613,42,61.57857,0.7005013,3.118459,39,59.69215,0.9411027,3.688972,24,72.3492,0.7117795,5.122618,48,72.97368,0.849624,5.262027,41,68.9249,0.5814536,3.989908,55,66.32014,0.8746867,4.919086,38,63.88612,0.7756892,4.154289,39,66.37897,0.7067669,4.505494,41,63.1768,0.8558897,2.67225,41,72.93403,0.5213032,5.023018,42
ILMN_3004522,112.5674,0.1152882,6.795085,28,115.8583,0.06766918,9.681067,27,116.503,0.1015038,6.789059,39,108.9759,0.0689223,9.321257,28,109.552,0.09649123,7.30406,34,123.9253,0.05263158,10.93056,37,99.72997,0.04636591,6.11453,28,110.6723,0.08145364,11.14201,29,99.07547,0.1817043,10.1902,36,144.5207,0.04511278,9.3613,44,96.51997,0.1052632,6.194551,43,130.0776,0.05388471,9.165608,38,104.6431,0.06265664,8.202355,35,105.2577,0.07142857,10.08508,35,108.3758,0.07017544,6.927639,44,88.52396,0.2030075,6.796929,33
ILMN_2589819,7235.731,0,232.2407,27,5854.977,0,242.0397,25,7662.491,0,217.3886,47,5734.846,0,202.3465,39,6585.675,0,158.2402,56,6179.507,0,187.0695,34,4336.916,0,130.3155,40,6187.948,0,162.7663,37,7226.7,0,181.753,39,8508.961,0,234.4378,45,5300.359,0,232.2206,24,6199.281,0,221.1171,28,4888.735,0,156.0093,41,5565.377,0,163.3202,44,4778.733,0,124.9123,40,5200.596,0,180.0991,47
ILMN_2601728,102.1258,0.1942356,8.873642,29,92.29528,0.1992481,6.648704,25,109.9176,0.141604,6.838555,41,93.19202,0.1566416,8.171099,28,106.3593,0.1140351,7.038294,46,104.9613,0.1303258,7.225593,39,78.43488,0.1992481,5.90377,31,91.07241,0.2067669,5.852129,37,86.49566,0.3508772,8.30243,28,107.9636,0.2067669,6.959081,31,102.1597,0.07393484,8.877398,38,105.892,0.1616541,8.278333,38,75.28417,0.3909774,5.694969,26,74.71758,0.4385965,7.807422,37,88.01878,0.2318296,5.875516,51,82.16936,0.3157895,5.493453,37
ILMN_2744439,709.1349,0,32.67899,32,666.1248,0,32.51056,34,660.5338,0,23.83421,41,778.9907,0,35.53504,42,635.6427,0,27.04764,39,712.1465,0,32.90841,27,537.1401,0,21.87199,38,724.1458,0,37.41409,30,987.1093,0,45.84024,34,811.361,0,37.78974,37,642.2573,0,28.15656,26,597.6111,0,45.89709,33,586.8335,0,33.11083,36,606.6593,0,39.13556,36,772.3651,0,44.76976,31,620.2233,0,31.97493,37
ILMN_3160900,82.88007,0.4310777,5.05363,35,76.47324,0.4548872,3.639723,51,72.74673,0.7130326,3.472103,47,73.32366,0.4548872,4.472678,38,75.58171,0.4849624,4.806435,33,75.87299,0.4974937,4.141903,39,69.61988,0.4035088,3.267795,46,75.34462,0.4561403,3.787584,50,72.70087,0.6954888,3.684583,54,78.90603,0.6766917,3.377647,33,72.47208,0.4674186,5.175047,41,93.04135,0.2894737,6.189738,33,72.92001,0.4473684,5.261272,35,75.59117,0.4185464,4.140355,35,79.29942,0.3884712,4.474507,42,66.56561,0.7255639,3.733032,47
ILMN_2865082,119.3426,0.08646616,6.344575,39,110.3415,0.0877193,5.224426,43,133.7245,0.05263158,10.6651,33,103.4921,0.09022556,6.030056,44,127.6026,0.03634085,8.805619,42,126.8107,0.04511278,8.747338,32,102.5873,0.03759398,6.359726,45,118.5802,0.05639098,8.814903,29,131.3487,0.04260652,8.993865,35,123.4636,0.1077694,10.88571,36,102.8049,0.07017544,7.592144,36,128.2255,0.05889724,8.921016,39,106.8782,0.04887218,7.432228,45,90.00044,0.1616541,5.221638,53,104.564,0.0877193,7.508494,35,118.4203,0.04385965,10.74984,39
ILMN_3160369,197.291,0.001253133,5.522246,34,180.1521,0.002506266,10.245,38,254.9032,0.001253133,11.60099,46,203.154,0,6.912067,55,211.585,0,11.87546,45,220.8115,0,12.43951,37,135.7415,0.002506266,6.89768,35,192.3285,0.001253133,9.871839,38,250.1034,0,13.72383,39,305.1088,0,16.9738,31,154.6173,0.001253133,6.61915,33,252.1026,0,14.82483,36,175.9039,0.001253133,9.507224,49,121.4646,0.03132832,9.088442,43,179.9396,0.002506266,10.06693,39,248.0898,0,13.15255,40
ILMN_2656645,377.7777,0,18.12631,35,329.2659,0,17.80162,36,404.1182,0,18.6158,37,386.6929,0,17.93262,43,279.5099,0,10.73143,41,353.3487,0,13.15323,39,236.984,0,13.36261,38,402.1642,0,23.05519,40,417.312,0,30.03583,33,477.3929,0,22.60945,29,309.6538,0,19.43394,41,339.2058,0,17.99027,49,259.4789,0,17.03379,36,304.8118,0,16.22124,42,363.0976,0,14.0992,54,289.696,0,20.51297,34
ILMN_2741746,140.3576,0.03759398,9.273522,26,145.1604,0.01629073,7.814766,31,149.8505,0.02506266,8.331798,33,130.846,0.03132832,8.782567,25,167.3403,0.006265664,12.1534,32,165.023,0.003759399,14.2972,35,127.595,0.01002506,8.216287,30,146.4092,0.01253133,9.155279,32,144.9608,0.02130326,9.830242,34,173.5496,0.00877193,11.6201,34,126.8697,0.0112782,10.73392,33,142.8531,0.03007519,7.108119,37,126.7005,0.01503759,9.577389,31,153.0462,0.002506266,14.76943,29,140.1451,0.007518797,6.215604,43,110.004,0.07518797,8.134533,30
ILMN_1222921,60.86734,0.9724311,3.201183,42,64.97546,0.8308271,3.421145,42,62.9636,0.9498747,4.842675,28,66.22481,0.6929824,4.477562,37,67.07114,0.7380952,4.303159,44,63.45219,0.8696742,3.117746,36,59.46558,0.7907268,3.937403,40,67.27581,0.7368421,4.307495,32,64.31423,0.9223058,5.30397,38,66.59877,0.9586466,4.388439,39,63.39095,0.7944862,3.196946,46,60.71381,0.9699248,4.834465,31,73.24931,0.4398496,5.239309,36,64.72205,0.7681704,3.158013,30,68.53851,0.7017544,4.637328,33,65.77149,0.7631579,3.860814,30
ILMN_2757445,878.7946,0,26.29451,42,903.7094,0,29.59321,44,1121.25,0,32.45911,44,753.8156,0,28.02934,46,737.2173,0,27.74486,36,843.0495,0,34.08257,45,566.9282,0,18.2613,46,943.5947,0,30.74651,48,1106.555,0,40.1224,37,1097.069,0,33.52864,52,709.7742,0,23.36063,40,983.246,0,47.00779,39,621.9254,0,22.33551,47,599.8002,0,44.35989,42,756.3658,0,23.04795,44,770.3823,0,28.6463,45
ILMN_2684272,79.19453,0.5238096,5.544632,37,96.69933,0.1578947,6.910776,36,85.94448,0.3734336,6.725651,30,78.09647,0.3646617,4.431829,37,76.91543,0.4385965,5.174726,35,77.07816,0.4649123,3.724924,35,61.0702,0.7268171,3.353637,40,87.40277,0.2468672,6.018736,34,86.66729,0.3483709,6.577395,28,94.8793,0.3421053,8.573768,41,73.9052,0.4210526,4.737249,49,81.64951,0.4837093,6.37854,47,69.29858,0.5626566,3.571722,35,78.59039,0.3571429,6.324404,36,81.87609,0.3308271,5.289762,28,81.85049,0.3182957,6.009578,37
ILMN_2722938,451.6696,0,18.01489,38,461.8702,0,17.51179,23,467.8015,0,17.63784,53,341.1467,0,14.59002,44,360.9842,0,13.5137,32,400.6642,0,20.54804,32,332.9929,0,16.81109,36,343.3583,0,18.14508,35,417.6255,0,28.8674,28,502.8036,0,23.30726,38,328.4269,0,26.89363,26,422.4015,0,14.4432,50,376.0431,0,16.95744,32,286.9001,0,18.37326,39,336.6134,0,16.19086,36,416.5505,0,29.76613,31
ILMN_2780759,293.159,0,13.62833,32,295.9233,0,17.48465,39,347.0296,0,17.31811,42,254.0699,0,10.94542,40,304.1647,0,10.14695,47,292.3013,0,12.798,42,228.2546,0,12.13772,50,304.4102,0,16.06954,38,305.4785,0,11.84729,34,382.2358,0,16.65734,37,304.937,0,15.84119,43,300.133,0,13.98498,43,236.1359,0,13.00091,39,251.8128,0,15.96406,47,229.483,0,9.247531,34,261.7838,0,9.169865,35
ILMN_2947633,76.17291,0.6027569,4.248903,33,72.51387,0.593985,5.382727,39,77.62427,0.5626566,5.720519,34,61.927,0.8220552,2.766246,47,69.49709,0.6478696,5.102334,32,64.61465,0.839599,4.673341,38,61.0135,0.7268171,3.630525,39,76.63194,0.4310777,4.180201,39,71.95111,0.7243108,5.66143,38,72.88929,0.8508772,3.811555,43,61.08847,0.8734336,2.597807,47,66.39124,0.8746867,3.17453,40,72.21507,0.4724311,3.861257,53,68.21429,0.6365915,5.488858,38,71.11329,0.6140351,4.400067,33,65.56225,0.7719298,3.464937,33
ILMN_2794686,775.6085,0,20.18156,34,719.7585,0,32.65709,39,842.7983,0,34.03192,32,533.3926,0,26.45954,34,591.7634,0,22.50055,47,679.3788,0,32.16504,41,505.2569,0,21.22399,41,661.4961,0,27.90014,55,827.2391,0,37.40199,31,854.0617,0,33.86887,43,552.7139,0,28.59569,34,808.5594,0,55.27577,31,521.6772,0,17.35785,40,480.1885,0,31.53981,43,494.0947,0,19.98622,43,689.0419,0,29.55301,46
ILMN_2591027,117.2218,0.09273183,6.564539,30,109.1125,0.09649123,6.693047,43,150.773,0.02380952,8.497492,31,143.3589,0.01253133,10.4507,30,120.4136,0.05764411,7.248505,28,113.8467,0.0764411,5.399773,44,99.84349,0.04636591,5.138102,41,166.5199,0.005012531,12.7186,32,174.2157,0.002506266,14.7451,36,169.0014,0.01378446,7.403907,38,96.06712,0.1077694,8.438636,29,128.4347,0.05764411,9.130204,41,116.8741,0.02255639,7.768387,36,120.5253,0.03383459,7.370278,44,124.4087,0.02882206,5.44084,43,151.9817,0.005012531,8.752083,37
ILMN_2769133,818.8736,0,31.96992,47,698.9722,0,36.49564,33,746.2327,0,29.01148,45,578.4008,0,33.14116,29,694.9088,0,31.06835,42,727.6876,0,26.89341,42,516.3484,0,23.08003,40,665.55,0,27.56619,32,681.9128,0,30.45438,43,805.7652,0,48.2694,27,549.0413,0,22.17097,35,679.2773,0,38.30612,40,540.3011,0,25.39652,33,552.8916,0,34.74373,41,509.624,0,17.99547,40,546.6858,0,23.38345,36
ILMN_1240943,71.76492,0.7192982,4.29012,44,68.59261,0.7030075,4.699485,39,63.82413,0.9411027,3.605633,37,66.72826,0.6629072,3.92573,42,57.88612,0.9586466,2.638005,42,77.51447,0.4548872,4.398715,44,58.395,0.8258145,3.118678,47,67.23996,0.7393484,3.193884,53,63.89787,0.9323308,3.134249,49,72.96149,0.849624,4.27379,44,60.88992,0.877193,3.522376,62,75.69148,0.6290727,4.300366,56,53.70894,0.9874687,3.08062,41,55.90836,0.9749373,3.930097,42,67.88912,0.7192982,3.865555,39,67.67604,0.6842105,3.332544,41
ILMN_2605094,1292.44,0,41.97839,25,1198.066,0,41.0992,41,1437.29,0,54.10534,38,1159.881,0,49.99674,38,1032.546,0,27.72163,33,1199.405,0,44.16938,40,803.9187,0,27.63126,47,1170.9,0,25.0796,33,1321.493,0,45.60521,38,1579.107,0,78.90276,38,1027.569,0,34.98005,41,1253.032,0,49.10289,42,1040.992,0,58.50265,35,1001.39,0,34.33533,39,917.2698,0,39.41583,36,1080.939,0,44.05966,36
ILMN_1247058,88.28377,0.3496241,6.239425,40,74.99983,0.4924812,4.482966,35,66.09609,0.8984963,4.247789,39,73.17605,0.4636591,4.222159,42,77.98672,0.4072682,4.488395,48,72.39909,0.5864662,3.126163,35,66.9509,0.4661654,4.236178,43,77.46242,0.4172932,5.342955,40,94.91833,0.2255639,7.957599,37,89.04684,0.4210526,5.866439,36,78.75494,0.3082707,5.742905,46,77.38078,0.5864662,6.417307,30,62.93758,0.8045112,2.932922,48,73.94778,0.4498747,4.007966,53,75.48526,0.4887218,5.128726,37,89.82486,0.1892231,5.588277,44
ILMN_2708546,96.01925,0.2468672,7.281755,35,94.98947,0.1691729,5.815084,39,87.21159,0.3408521,5.642276,46,84.6702,0.2305764,5.241862,36,84.46115,0.3070175,6.503308,34,86.65033,0.2894737,4.950376,35,81.88241,0.1741855,4.674278,42,75.05878,0.462406,3.986604,38,77.50328,0.5438597,4.217527,38,78.14465,0.6967419,5.146728,28,82.26508,0.2343358,4.376962,45,90.41112,0.320802,6.530533,36,76.2126,0.3721805,6.085294,35,80.52118,0.3057644,6.382601,47,81.2185,0.3483709,4.848541,43,80.20531,0.3408521,4.688266,46
ILMN_2893999,1256.588,0,30.34159,43,1212.355,0,57.21275,27,1419.215,0,56.01144,31,1286.365,0,51.38062,39,1013.975,0,38.28503,35,1070.974,0,34.33287,39,875.4612,0,29.94378,36,1363.444,0,58.74601,37,1541.351,0,68.81353,37,1454.499,0,54.73546,32,1063.351,0,34.50293,32,1247.253,0,63.2593,38,894.1227,0,47.06038,31,1063.446,0,80.28244,29,1129.523,0,42.03141,43,1063.316,0,45.1334,37
ILMN_2954858,1253.229,0,46.34061,41,1276.3,0,69.02805,27,1634.638,0,46.54791,33,1345.946,0,50.6945,35,1120.04,0,44.37527,37,1229.568,0,48.9988,32,761.7183,0,24.82211,50,1653.428,0,70.28084,27,1631.251,0,44.98901,37,1635.394,0,85.74651,26,1198.243,0,41.20114,31,1229.681,0,35.06586,33,894.1831,0,36.07723,46,1054.611,0,38.38749,45,1090.923,0,35.88377,38,1131.415,0,57.7812,36
ILMN_2654109,70.38128,0.7706767,3.644032,44,71.61464,0.6353384,4.325607,42,78.9733,0.5350877,4.63459,39,75.19025,0.4197995,3.704266,45,88.453,0.2518797,5.386966,48,73.11805,0.5626566,4.512498,35,73.34428,0.2932331,5.478236,45,73.53827,0.5225564,3.812762,33,71.52321,0.7431078,3.358808,47,86.71053,0.4736842,6.404932,33,71.54099,0.5050125,4.467982,45,84.55095,0.4210526,5.243203,44,71.41946,0.4962406,3.069498,27,77.51744,0.3746867,4.532894,49,71.38714,0.6065163,3.643453,25,73.98681,0.4874687,4.986481,42
